operator_id,operator_name,skill_index,skill_name,skill_id,function_key,enhanced,unlock,elite,level
char_421_crow,羽毛笔,2,适应力,workshop_formula_probability_030,适应力,0,精英 2 解锁,2,1
char_4211_snhunt,雪猎,1,虔信,manu_prod_spd&limit&cost_101,虔信,0,初始解锁,0,1
char_4211_snhunt,雪猎,2,独当一面,manu_prod_spd&limit&cost_110,独当一面,1,精英 2 提升,2,1
char_4212_nasti,娜斯提,1,莱茵科技·β,manu_prod_spd_011,莱茵科技·β,0,初始解锁,0,1
char_4212_nasti,娜斯提,2,造价高昂,manu_formula_spd&cost_bd_100,造价高昂,0,精英 2 解锁,2,1
char_4213_skybx,天空盒,1,过度发挥,workshop_formula_probability_1110,过度发挥,0,初始解锁,0,1
char_4213_skybx,天空盒,2,合法窃电,power_rec_spd_024,合法窃电,0,精英 2 解锁,2,1
char_4214_cairn,响石,1,睡前必听故事,dorm_rec_all&lv_000,睡前必听故事,0,初始解锁,0,1
char_4214_cairn,响石,2,死前必做清单,dorm_rec_all&lv_100,死前必做清单,1,精英 2 提升,2,1
char_4214_cairn,响石,3,特殊渠道顾问,meet_spd&exchange_001,特殊渠道顾问,0,精英 2 解锁,2,1
char_4215_buddy,罗德岛隐秘队,1,狩猎好帮手,dorm_rec_single&tag_000,狩猎好帮手,0,初始解锁,0,1
char_4215_buddy,罗德岛隐秘队,2,隐秘专家,meet_spd_notOwned_P_000,隐秘专家,0,等级 30 解锁,0,30
char_422_aurora,极光,1,重装专精·α,train_spd&profession2_030,重装专精·α,0,初始解锁,0,1
char_422_aurora,极光,2,极地生存,train_spd&profession2_130,极地生存,1,精英 2 提升,2,1
char_4221_ju,矩,1,大匠之心·α,workshop_formula_cost2_110,大匠之心·α,0,初始解锁,0,1
char_4221_ju,矩,2,大匠之心·β,workshop_formula_cost2_111,大匠之心·β,1,精英 2 提升,2,1
char_4222_taraxa,风絮,1,订单分发·α,trade_ord_spd_000,订单分发·α,0,初始解锁,0,1
char_4222_taraxa,风絮,2,“孺子可教！”,trade_ord_spd&tag_020,“孺子可教！”,0,精英 2 解锁,2,1
char_4223_botany,伯塔尼,1,宣传阵线,workshop_formula_cost3_001,宣传阵线,0,初始解锁,0,1
char_4223_botany,伯塔尼,2,灵感改装,workshop_formula_probability_032,灵感改装,0,精英 2 解锁,2,1
char_4224_turdus,乌啾,1,“号外！”,hire_spd&clue_120,“号外！”,0,初始解锁,0,1
char_4224_turdus,乌啾,2,街头法则,hire_spd&clue_121,街头法则,1,精英 2 提升,2,1
char_4225_tanya,裂响,1,难得休憩,dorm_rec_oneself_040,难得休憩,0,初始解锁,0,1
char_4225_tanya,裂响,2,“连轴转”,manu_formula_spd&limit&cost_100,“连轴转”,0,精英 2 解锁,2,1
char_4226_veen,维伊,1,“我不懂啊”,train_spd_doubleProf_301,“我不懂啊”,0,初始解锁,0,1
char_4226_veen,维伊,2,“触类旁通”,train_spd_doubleProf_310,“触类旁通”,1,精英 2 提升,2,1
char_4226_veen,维伊,3,手艺人,manu_prod_spd_train&lv_000,手艺人,0,精英 2 解锁,2,1
char_4227_gallus,GALLUS²,1,鸡电工程,power_rec_spd_0010,鸡电工程,0,初始解锁,0,1
char_4227_gallus,GALLUS²,2,鸡励机制,power_rec_spd_ext&tag_000,鸡励机制,0,等级 30 解锁,0,30
char_4228_closur,可露希尔,1,总工程师,control_mp_cost_014,总工程师,0,初始解锁,0,1
char_4228_closur,可露希尔,2,特别订单,trade_ord_closure_000,特别订单,0,精英 2 解锁,2,1
char_4229_aphris,谬因,1,源岩解析,manu_formula_spd_214,源岩解析,0,初始解锁,0,1
char_4229_aphris,谬因,2,DIY·源岩,workshop_formula_device_050,DIY·源岩,0,精英 2 解锁,2,1
char_423_blemsh,瑕光,1,精打细算,workshop_formula_free_000,精打细算,0,初始解锁,0,1
char_423_blemsh,瑕光,2,热心修补匠,workshop_formula_cost2_000,热心修补匠,0,精英 2 解锁,2,1
char_4230_mcnist,机械师,1,作战指导录像,manu_formula_spd_011,作战指导录像,0,初始解锁,0,1
char_4230_mcnist,机械师,2,“我睡过了”,manu_prod_cost_min_001,“我睡过了”,0,精英 2 解锁,2,1
char_4234_pedro,佩德洛,1,辅助专精·α,train_spd&profession3_190,辅助专精·α,0,初始解锁,0,1
char_4234_pedro,佩德洛,2,实战技巧：游击手,train_spd&profession3_191,实战技巧：游击手,1,精英 2 提升,2,1
char_4235_thumpy,珊比,1,哪里都是兔子洞,dorm_rec_oneself_002,哪里都是兔子洞,0,初始解锁,0,1
char_4235_thumpy,珊比,2,前任金牌接线员,hire_spd_013,前任金牌接线员,0,精英 2 解锁,2,1
char_4236_tmslot,时隙,1,被忽视的天赋,workshop_formula_probability_301,被忽视的天赋,0,初始解锁,0,1
char_4236_tmslot,时隙,2,迟到前六分钟,power_rec_spd_027,迟到前六分钟,0,精英 2 解锁,2,1
char_4237_jcinta,嘉辛塔,1,千金的眼光,trade_ord_wt&cost_004,千金的眼光,0,初始解锁,0,1
char_4237_jcinta,嘉辛塔,2,坎贝尔之名,meet_spd_023,坎贝尔之名,0,精英 2 解锁,2,1
char_426_billro,卡涅利安,1,术师专精·α,train_spd&profession_050,术师专精·α,0,初始解锁,0,1
char_426_billro,卡涅利安,2,尽在掌握,train_spd&profession_150,尽在掌握,1,精英 2 提升,2,1
char_427_vigil,伺夜,1,领袖外交,meet_spd_032,领袖外交,0,初始解锁,0,1
char_427_vigil,伺夜,2,新城贸易,trade_ord_spd&meet_000,新城贸易,0,精英 2 解锁,2,1
char_430_fartth,远牙,1,“归乡”,dorm_rec_all&oneself_042,“归乡”,0,初始解锁,0,1
char_430_fartth,远牙,2,红松骑士团·α,manu_prod_spd_002,红松骑士团·α,0,初始解锁,0,1
char_430_fartth,远牙,3,红松骑士团·β,manu_prod_spd_012,红松骑士团·β,1,精英 2 提升,2,1
char_431_ashlok,灰毫,1,红松骑士团·α,manu_prod_spd_002,红松骑士团·α,0,初始解锁,0,1
char_431_ashlok,灰毫,2,红松骑士团·β,manu_prod_spd_012,红松骑士团·β,1,精英 2 提升,2,1
char_433_windft,掠风,1,必修课程,workshop_formula_probability_115,必修课程,0,初始解锁,0,1
char_433_windft,掠风,2,自动化·α,manu_prod_spd&power_000,自动化·α,0,精英 2 解锁,2,1
char_436_whispr,絮雨,1,巡游,hire_spd_bd_n1_n1_100,巡游,0,初始解锁,0,1
char_436_whispr,絮雨,2,追忆,hire_spd_bd_n1_000,追忆,0,精英 2 解锁,2,1
char_437_mizuki,水月,1,意识协议,manu_skill_spd1_000,意识协议,0,初始解锁,0,1
char_437_mizuki,水月,2,标准化·β,manu_prod_spd_010,标准化·β,0,精英 2 解锁,2,1
char_440_pinecn,松果,1,工程学,workshop_formula_probability_200,工程学,0,初始解锁,0,1
char_440_pinecn,松果,2,便携蓄电池,workshop_formula_cost3_200,便携蓄电池,0,精英 1 解锁,1,1
char_445_wscoot,骋风,1,广交义友,meet_spd&clue_000,广交义友,0,初始解锁,0,1
char_445_wscoot,骋风,2,眼观六路,meet_spd_notOwned&exchange_000,眼观六路,0,精英 1 解锁,1,1
char_446_aroma,阿罗玛,1,净味香氛,manu_formula_spd&cost_001,净味香氛,0,初始解锁,0,1
char_446_aroma,阿罗玛,2,例行清扫,manu_prod_spd_addition_100,例行清扫,0,精英 2 解锁,2,1
char_449_glider,蜜莓,1,草药学·α,workshop_formula_probability_114,草药学·α,0,初始解锁,0,1
char_449_glider,蜜莓,2,草药学·β,workshop_formula_probability_124,草药学·β,1,精英 2 提升,2,1
char_449_glider,蜜莓,3,心理疏导,dorm_rec_single_032,心理疏导,0,精英 2 解锁,2,1
char_450_necras,死芒,1,术师专精·α,train_spd&profession2_052,术师专精·α,0,初始解锁,0,1
char_450_necras,死芒,2,死焰指引,train_spd&profession2_650,死焰指引,1,精英 2 提升,2,1
char_450_necras,死芒,3,何须解脱,train_cost&profession_350,何须解脱,0,精英 2 解锁,2,1
char_451_robin,罗宾,1,特种专精·α,train_spd&profession2_080,特种专精·α,0,初始解锁,0,1
char_451_robin,罗宾,2,陷阱对焦,train_spd&profession2_180,陷阱对焦,1,精英 2 提升,2,1
char_452_bstalk,豆苗,1,磐蟹·豆豆,manu_prod_spd_003,磐蟹·豆豆,0,初始解锁,0,1
char_452_bstalk,豆苗,2,磐蟹·阿盘,manu_prod_limit&cost_001,磐蟹·阿盘,0,精英 1 解锁,1,1
char_455_nothin,乌有,1,好事之徒,hire_spd&clue_101,好事之徒,0,初始解锁,0,1
char_455_nothin,乌有,2,“愿者上钩”,trade_ord_spd_bd_n2_000,“愿者上钩”,0,精英 2 解锁,2,1
char_456_ash,灰烬,1,彩虹小队,control_mp_cost&faction_990,彩虹小队,0,初始解锁,0,1
char_456_ash,灰烬,2,情报储备,control_mp_bd_000,情报储备,0,精英 2 解锁,2,1
char_457_blitz,闪击,1,彩虹小队,control_mp_cost&faction_990,彩虹小队,0,初始解锁,0,1
char_457_blitz,闪击,2,语言学,hire_spd_blitz_000,语言学,0,精英 2 解锁,2,1
char_458_rfrost,霜华,1,彩虹小队,control_mp_cost&faction_990,彩虹小队,0,初始解锁,0,1
char_458_rfrost,霜华,2,机械工程,workshop_formula_frost_000,机械工程,0,精英 2 解锁,2,1
char_459_tachak,战车,1,彩虹小队,control_mp_cost&faction_990,彩虹小队,0,初始解锁,0,1
char_459_tachak,战车,2,乌萨斯特饮,control_mp_bd_010,乌萨斯特饮,0,精英 2 解锁,2,1
char_464_cement,洋灰,1,标准化·α,manu_prod_spd_000,标准化·α,0,初始解锁,0,1
char_464_cement,洋灰,2,掘进工程,manu_prod_limit&cost_021,掘进工程,0,精英 2 解锁,2,1
char_466_qanik,雪绒,1,救援队·外界联络,hire_spd_cost&clue_001,救援队·外界联络,0,初始解锁,0,1
char_466_qanik,雪绒,2,救援队·保证体力,hire_spd_cost&clue_000,救援队·保证体力,1,精英 2 提升,2,1
char_469_indigo,深靛,1,毒剂师之友,dorm_rec_single_P_002,毒剂师之友,0,初始解锁,0,1
char_469_indigo,深靛,2,光能充能·α,power_rec_spd_002,光能充能·α,0,初始解锁,0,1
char_469_indigo,深靛,3,灯塔供能模块,power_rec_spd_017,灯塔供能模块,1,精英 1 提升,1,1
char_472_pasngr,异客,1,电磁充能·α,power_rec_spd_003,电磁充能·α,0,初始解锁,0,1
char_472_pasngr,异客,2,聚能,power_rec_spd_016,聚能,1,精英 2 提升,2,1
char_472_pasngr,异客,3,自动化·α,manu_prod_spd&power_000,自动化·α,0,精英 2 解锁,2,1
char_473_mberry,桑葚,1,救援队·珠算,hire_spd_cost_100,救援队·珠算,0,初始解锁,0,1
char_473_mberry,桑葚,2,救援队·资源清点,hire_spd_cost_110,救援队·资源清点,1,精英 1 提升,1,1
char_473_mberry,桑葚,3,救援队·灾后普查,hire_spd_bd_n1_n1_200,救援队·灾后普查,0,精英 2 解锁,2,1
char_474_glady,歌蕾蒂娅,1,潮汐守望,control_mp_aegir1_000,潮汐守望,0,初始解锁,0,1
char_474_glady,歌蕾蒂娅,2,集群狩猎·α,control_mp_aegir2_000,集群狩猎·α,0,初始解锁,0,1
char_474_glady,歌蕾蒂娅,3,集群狩猎·β,control_mp_aegir2_010,集群狩猎·β,1,精英 2 提升,2,1
char_475_akafyu,赤冬,1,近卫专精·α,train_spd&profession2_020,近卫专精·α,0,初始解锁,0,1
char_475_akafyu,赤冬,2,信影流,train_spd&profession2_120,信影流,1,精英 2 提升,2,1
char_476_blkngt,夜半,1,先锋专精·α,train_spd&profession2_010,先锋专精·α,0,初始解锁,0,1
char_476_blkngt,夜半,2,战术研习,train_spd&profession2_110,战术研习,1,精英 2 提升,2,1
char_478_kirara,绮良,1,订单流可视化·α,trade_ord_line_gold_000,订单流可视化·α,0,初始解锁,0,1
char_478_kirara,绮良,2,订单流可视化·β,trade_ord_line_gold_010,订单流可视化·β,1,精英 2 提升,2,1
char_479_sleach,琴柳,1,维多利亚文学,dorm_rec_single_031,维多利亚文学,0,初始解锁,0,1
char_479_sleach,琴柳,2,感染力,control_hire_spd_000,感染力,0,精英 2 解锁,2,1
char_484_robrta,罗比菈塔,1,工程学,workshop_formula_probability_200,工程学,0,初始解锁,0,1
char_484_robrta,罗比菈塔,2,标准化·β,manu_prod_spd_010,标准化·β,0,精英 1 解锁,1,1
char_485_pallas,帕拉斯,1,智慧之境,manu_prod_limit&cost_003,智慧之境,0,初始解锁,0,1
char_485_pallas,帕拉斯,2,胜利之计,manu_formula_spd_000,胜利之计,0,精英 2 解锁,2,1
char_486_takila,龙舌兰,1,投资·α,trade_ord_long_000,投资·α,0,初始解锁,0,1
char_486_takila,龙舌兰,2,投资·β,trade_ord_long_010,投资·β,1,精英 2 提升,2,1
char_487_bobb,波卜,1,倾听者,dorm_rec_all&unfull_000,倾听者,0,初始解锁,0,1
char_487_bobb,波卜,2,倾谈者,dorm_rec_all&unfull_001,倾谈者,1,精英 2 提升,2,1
char_488_buildr,青枳,1,突发好运,workshop_formula_probability_221,突发好运,0,初始解锁,0,1
char_488_buildr,青枳,2,不倒霉的一天,workshop_formula_cost3_221,不倒霉的一天,0,精英 2 解锁,2,1
char_489_serum,蚀清,1,腐蚀科学·α,workshop_formula_probability_113,腐蚀科学·α,0,初始解锁,0,1
char_489_serum,蚀清,2,腐蚀科学·β,workshop_formula_probability_123,腐蚀科学·β,1,精英 2 提升,2,1
char_489_serum,蚀清,3,缓蚀技术,workshop_formula_drop_030,缓蚀技术,0,精英 2 解锁,2,1
char_491_humus,休谟斯,1,修修还能用,workshop_proc_probability_013,修修还能用,0,初始解锁,0,1
char_491_humus,休谟斯,2,省省能更多,workshop_formula_rub_000,省省能更多,0,精英 1 解锁,1,1
char_492_quercu,夏栎,1,风声,meet_team_070,风声,0,初始解锁,0,1
char_492_quercu,夏栎,2,情报整理,meet_flag_070,情报整理,0,精英 2 解锁,2,1
char_493_firwhl,火哨,1,暖场,trade_cost_000,暖场,0,初始解锁,0,1
char_493_firwhl,火哨,2,代为说项,trade_ord_spd&share_000,代为说项,0,精英 2 解锁,2,1
char_494_vendla,刺玫,1,芬芳疗养·α,dorm_rec_all_023,芬芳疗养·α,0,初始解锁,0,1
char_494_vendla,刺玫,2,芬芳疗养·β,dorm_rec_all&tired_000,芬芳疗养·β,1,精英 2 提升,2,1
char_496_wildmn,野鬃,1,红松骑士团·α,manu_prod_spd_002,红松骑士团·α,0,初始解锁,0,1
char_496_wildmn,野鬃,2,红松骑士团·β,manu_prod_spd_012,红松骑士团·β,1,精英 2 提升,2,1
char_497_ctable,晓歌,1,不容遗漏·α,meet_spd_notOwned_000,不容遗漏·α,0,初始解锁,0,1
char_497_ctable,晓歌,2,不容遗漏·β,meet_spd_notOwned_010,不容遗漏·β,1,精英 2 提升,2,1
char_498_inside,隐现,1,交游广阔,hire_spd&clue_110,交游广阔,0,初始解锁,0,1
char_498_inside,隐现,2,甜甜圈派对,dorm_rec_single&oneself_040,甜甜圈派对,0,精英 2 解锁,2,1
char_499_kaitou,折光,1,鉴定师的眼光,trade_ord_wt&cost_002,鉴定师的眼光,0,初始解锁,0,1
char_499_kaitou,折光,2,鉴定师的手段,trade_ord_wt&cost_012,鉴定师的手段,1,精英 2 提升,2,1
char_500_noirc,黑角,1,仓库整备·β,manu_prod_spd&limit_001,仓库整备·β,0,初始解锁,0,1
char_500_noirc,黑角,2,订单管理·α,trade_ord_spd&limit_000,订单管理·α,0,等级 30 解锁,0,30
char_501_durin,杜林,1,慵懒,dorm_rec_all&oneself_000,慵懒,0,初始解锁,0,1
char_501_durin,杜林,2,嗜睡,dorm_rec_all&oneself_001,嗜睡,1,等级 30 提升,0,30
char_502_nblade,夜刀,1,订单分发·β,trade_ord_spd_001,订单分发·β,0,初始解锁,0,1
char_502_nblade,夜刀,2,标准化·α,manu_prod_spd_000,标准化·α,0,等级 30 解锁,0,30
char_503_rang,巡林者,1,人事管理·α,hire_spd_000,人事管理·α,0,初始解锁,0,1
char_503_rang,巡林者,2,老当益壮,workshop_proc_probability_021,老当益壮,0,等级 30 解锁,0,30
char_4217_makoto,结城理,1,领袖魅力,control_prod_spd_999,领袖魅力,0,初始解锁,0,1
char_4217_makoto,结城理,2,社群的意义,manu_prod_spd&bd_000,社群的意义,0,精英 2 解锁,2,1
char_4219_yukari,岳羽由加莉,1,独立调查,hire_spd_cost_999,独立调查,0,初始解锁,0,1
char_4219_yukari,岳羽由加莉,2,合理兼职,train_spd_doubleProf3_999,合理兼职,0,精英 2 解锁,2,1
char_4218_aigis,埃癸斯,1,机械工学,power_rec_spd_P2_999,机械工学,0,初始解锁,0,1
char_4218_aigis,埃癸斯,2,跨领域交流,meet_spd&bd_999,跨领域交流,0,精英 2 解锁,2,1
char_4220_kormr,虎狼丸,1,毛茸茸的抚慰,dorm_rec_all_999,毛茸茸的抚慰,0,初始解锁,0,1
char_4220_kormr,虎狼丸,2,虎狼丸的报恩,meet_spd&exchange_999,虎狼丸的报恩,0,等级 30 解锁,0,30
